ZipCode,Pop15Plus,FTAFTPS100,WhiteNH,Black,Hisp,Asian,Other,povrate,Pov,PovPop,FTA100,FTP100,DUIFTAS100,IncK
94947,19960,1.02204406261444,76.0470941883767,1.92384769539078,12.2795591182365,6.65330661322645,3.09619235992432,6.96085500717163,1355,19466,1.42785573005676,0.996993958950043,0.0200400799512863,80.7190017700195
95065,7041,1.02258205413818,73.1430194574634,1.53387302939923,19.8267291577901,4.68683425649766,0.809544086456299,8.26482009887695,573,6933,1.09359467029572,0.823746621608734,0.0710126385092735,85.1559982299805
95132,32762,1.02863073348999,19.5958732678103,1.97790122703132,14.0101336914718,62.1695867163177,2.24650502204895,8.98257637023926,2887,32140,0.711189806461334,1.27281606197357,0.0274708494544029,95.197998046875
92007,9423,1.0293961763382,83.7949697548551,0.254695956701687,7.84251300010612,5.78372068343415,2.32410049438477,9.71817302703857,900,9261,1.20980584621429,0.56245356798172,0.0212246626615524,99.4120025634766
92314,8545,1.02984201908112,76.2083089526039,0,20.9596255119953,0.725570509069631,2.10649514198303,21.5616893768311,1828,8478,1.4277355670929,1.38092446327209,0.140432998538017,45.4729995727539
92064,39371,1.03121590614319,68.9314470041401,1.64334154580783,14.2058875822306,11.1960580122425,4.02326583862305,5.37325143814087,2055,38245,1.15821290016174,0.693403780460358,0.0101597625762224,93.75
95366,12693,1.03206491470337,73.9777830300165,0.99267312692035,21.121878200583,2.4974395336012,1.41022610664368,7.03997421264648,870,12358,1.21326720714569,0.984794795513153,0.0236350744962692,71.5599975585938
95335,580,1.03448271751404,91.8965517241379,0,8.10344827586207,0,-0.0000000000000035527136788005,14.1379308700562,82,580,1.03448271751404,2.24137926101685,0,32.951000213623
92285,2317,1.03582215309143,88.5196374622357,0,5.61070349589987,4.01381096245145,1.85584807395935,32.0409965515137,719,2244,1.29477775096893,1.59689247608185,0.172637030482292,22.9169998168945
92347,1252,1.03833866119385,78.594249201278,4.15335463258786,18.8498402555911,1.75718849840256,-3.35463261604309,13.838550567627,168,1214,1.7571884393692,1.19808304309845,0,63.4620018005371
92397,3563,1.03845071792603,88.296379455515,0,11.703620544485,0,-0.000000000000007105427357601,7.22789096832275,255,3528,1.57170927524567,1.34717929363251,0.168397411704063,65.4690017700195
95124,37019,1.04000651836395,66.9196898889759,2.51762608390286,13.2526540425187,14.2413355304033,3.06869435310364,6.39971208572388,2311,36111,0.602393388748169,1.29933273792267,0.0135065782815218,105.924003601074
95701,672,1.04166662693024,94.9404761904762,0,2.23214285714286,1.04166666666667,1.78571426868439,11.676646232605,78,668,2.52976179122925,0.74404764175415,0.148809522390366,55.681999206543
91107,27264,1.04166662693024,47.9973591549296,6.23899647887324,24.2847711267606,20.3601819248826,1.11869132518768,8.7760591506958,2349,26766,1.37910795211792,0.352112680673599,0.0550176091492176,80.9359970092773
96120,864,1.04166662693024,75.9259259259259,0,2.77777777777778,1.50462962962963,19.7916660308838,12.9672899246216,111,856,0.810185194015503,0.810185194015503,0,58.6110000610352
92629,23228,1.04184603691101,80.7430687101774,0.529533321852936,14.1596349233683,3.41828827277424,1.14947474002838,7.04677581787109,1624,23046,1.13655936717987,0.684518694877625,0.0387463383376598,85.5299987792969
93545,1727,1.04226982593536,60.9727851766068,0.579038795599305,29.0677475390851,1.27388535031847,8.10654354095459,16.9126682281494,275,1626,1.56340479850769,1.38969314098358,0.0579038821160793,32.4729995727539
94521,33820,1.04671788215637,60.0650502661147,4.43820224719101,14.9940863394441,15.6505026611473,4.85215854644775,5.37261152267456,1780,33131,0.783560037612915,2.83560013771057,0.0680070966482162,81.1439971923828
94923,668,1.04790413379669,98.2035928143712,0,0.898203592814371,0,0.898203611373901,6.94006299972534,44,634,1.49700593948364,2.39520955085754,0,76.5830001831055
95066,12454,1.05187094211578,81.2429741448531,1.30881644451582,8.38284888389273,5.07467480327606,3.99068570137024,4.25085926055908,507,11927,1.00369358062744,0.754777610301971,0.00802954845130444,106.518997192383
94901,33817,1.05272495746613,58.1393973445308,3.21731673418695,31.7621314723364,5.33755211875684,1.54360234737396,11.9466323852539,3913,32754,1.27746403217316,1.12665224075317,0.0354851111769676,72.3109970092773
91739,27919,1.05304634571075,37.1001826712991,8.12350012536266,34.7433647336939,17.264228661485,2.76872372627258,3.88657760620117,1065,27402,1.4470431804657,0.977828741073608,0.0286543220281601,103.203002929688
91501,17362,1.05402600765228,67.0141688745536,2.03317590139385,17.4807049879046,10.1831586222785,3.28879165649414,12.5270862579346,2139,17075,1.58391892910004,0.374380826950073,0.0345582328736782,56.7400016784668
90254,16574,1.05587065219879,81.3201399782792,0.615421744901653,8.16942198624351,6.5222637866538,3.37275242805481,3.95114493370056,647,16375,1.58078920841217,0.331845045089722,0.0482683703303337,101.654998779297
90808,32853,1.05622017383575,64.618147505555,3.67698535902353,18.7684534136913,8.54412078044623,4.39229297637939,4.29392576217651,1382,32185,1.51888716220856,0.359175711870193,0.0334824807941914,94.3349990844727
92004,2366,1.05663561820984,60.6931530008453,0.084530853761623,32.5443786982249,4.26880811496196,2.40912938117981,15.203426361084,355,2335,1.31022822856903,1.39475905895233,0.0422654263675213,40.5390014648438
92339,757,1.05680322647095,85.0726552179657,0,10.3038309114927,4.62351387054161,-0.00000000000000532907051820075,4.35931301116943,33,757,0.792602360248566,1.58520472049713,0.132100403308868,61.5629997253418
91350,27965,1.0584659576416,60.3039513677812,1.97032004291078,24.0979796173789,10.1448238870016,3.48292517662048,5.0056676864624,1369,27349,1.45181477069855,0.568567872047424,0.0429107807576656,98.1119995117188
94038,2456,1.05863189697266,73.656351791531,0.773615635179153,22.8420195439739,2.80944625407166,-0.0814332216978073,10.3964757919312,236,2270,0.692182421684265,1.42508149147034,0,106.429000854492
90720,17937,1.05926299095154,69.2088978089982,1.17076434186319,13.8205943022802,11.7745442381669,4.02519941329956,6.13029003143311,1069,17438,1.23209011554718,0.496181070804596,0.011150136590004,92.7799987792969
95612,849,1.06007063388824,71.9670200235571,0,15.6654888103651,0.94228504122497,11.4252061843872,8.27338123321533,69,834,1.29564189910889,1.06007063388824,0.117785632610321,58.1469993591309
95627,2451,1.06079149246216,51.0403916768666,0.530395756833945,46.3892288861689,2.32558139534884,-0.285597711801529,12.0984563827515,290,2397,1.50958788394928,2.20318245887756,0,58.0919990539551
91765,39930,1.06185829639435,23.2156273478588,4.24993739043326,19.2161282243927,51.4375156523917,1.88079142570496,6.47621488571167,2539,39205,1.46506381034851,0.410718768835068,0.0576007999479771,88.8190002441406
96048,847,1.06257379055023,90.5548996458087,0,5.19480519480519,1.65289256198347,2.59740257263184,12.6777248382568,107,844,0.59031879901886,1.29870128631592,0.118063747882843,42.25
93420,25864,1.06325399875641,78.7233219919579,1.34163315805753,13.9498917414166,4.04809774203526,1.93705534934998,8.17722606658936,2056,25143,1.34163320064545,0.723012685775757,0.0309310238808393,67.0350036621094
92354,18011,1.06601524353027,39.1038809616346,8.97229470878907,19.1272000444173,29.8872910998834,2.90933322906494,16.5021476745605,2842,17222,1.12153685092926,1.09377598762512,0.0610737875103951,58.7000007629395
92078,34801,1.06893479824066,65.095830579581,1.85626849803167,23.1947357834545,7.46242924053906,2.39073586463928,15.5680675506592,5281,33922,1.35053586959839,0.655153572559357,0.017240883782506,54.4410018920898
93601,1682,1.07015454769135,93.1034482758621,0,3.32936979785969,0.416171224732461,3.15101075172424,6.70391082763672,108,1611,2.31866836547852,1.54577887058258,0,53.5940017700195
91201,19730,1.07450580596924,69.1028890015205,1.35326913329954,17.795235681703,10.2686264571718,1.47997975349426,12.7484722137451,2482,19469,1.50025343894958,0.415610730648041,0.0557526610791683,50.1069984436035
93723,6974,1.07542300224304,40.5075996558646,1.11843991970175,39.4321766561514,15.0272440493261,3.91453981399536,7.13767576217651,492,6893,2.6527099609375,1.07542300224304,0.0573558919131756,65.0449981689453
93561,28564,1.07828032970428,68.9119170984456,3.30836017364515,23.7641786864585,1.6104187088643,2.40512537956238,10.4988574981689,2435,23193,1.16230225563049,0.675675690174103,0.0350091010332108,57.4329986572266
92341,277,1.08303248882294,86.6425992779783,0,13.3574007220217,0,0.0000000000000035527136788005,27.4368228912354,76,277,1.08303248882294,0.722021639347076,0.361010819673538,28.5
92075,10617,1.08316850662231,76.9238014505039,0.565131393048884,16.7467269473486,4.02185174719789,1.74248850345612,9.68017482757568,1020,10537,1.23387014865875,0.668738842010498,0.0188377127051353,87.7009963989258
94129,2119,1.08541762828827,79.66021708353,1.36857008022652,6.46531382727702,9.06087777253422,3.44502115249634,3.3034451007843,70,2119,1.32137799263,0.613496959209442,0.047192070633173,143.320007324219
92103,29101,1.08587336540222,76.4612899900347,2.3916703893337,12.9480086594962,6.04102951788598,2.15800142288208,11.8399772644043,3368,28446,1.27143394947052,0.628844380378723,0.034363079816103,62.0919990539551
95130,10924,1.08934462070465,48.9106554375687,2.66385939216404,19.3427316001465,25.9245697546686,3.15818381309509,7.22567462921143,779,10781,0.659099221229553,1.40058588981628,0.0274624675512314,90.7590026855469
96057,1275,1.09803926944733,87.2941176470588,0,5.49019607843137,2.43137254901961,4.78431367874146,17.7265491485596,223,1258,2.03921580314636,0.862745106220245,0,41.4449996948242
92328,273,1.09890115261078,80.5860805860806,0,9.52380952380952,2.1978021978022,7.692307472229,5.12820529937744,14,273,1.8315018415451,0,0.366300374269485,38.5
94020,1364,1.09970676898956,90.9824046920821,2.19941348973607,1.39296187683284,3.0058651026393,2.4193549156189,2.43137264251709,31,1275,0.879765391349792,1.53958940505981,0,99.7160034179688
91360,36449,1.10016739368439,69.8565118384592,0.510302065900299,19.8277044637713,7.65727454799857,2.14820718765259,8.88817119598389,3029,34079,1.17149984836578,1.14406430721283,0.0384098328649998,93.0419998168945
94534,29532,1.10050117969513,49.9627522687255,11.1370716510903,15.3562237572802,19.2198293376676,4.3241229057312,4.4968466758728,1312,29176,2.14343762397766,1.6355140209198,0.05079235881567,92.6760025024414
96114,2724,1.10132157802582,95.337738619677,0.367107195301028,1.06461086637298,1.39500734214391,1.83553600311279,7.12420749664307,191,2681,1.39500737190247,1.54185020923615,0,71.786003112793
91748,39844,1.10179698467255,10.8372653348057,0.645015560686678,27.2889268145768,60.254994478466,0.973797798156738,10.5041694641113,4119,39213,1.6263427734375,0.429173767566681,0.0727838575839996,62.5169982910156
94089,16829,1.10523498058319,36.983778002258,2.41250222829639,17.3034642581259,41.9989304177313,1.30132508277893,7.56955337524414,1257,16606,0.665517866611481,1.31915152072906,0.0237684939056635,85.7689971923828
91105,10300,1.10679614543915,67.0776699029126,5.31067961165049,11.1553398058252,13.8543689320388,2.60194182395935,8.11974334716797,811,9988,1.5728155374527,0.388349503278732,0.058252427726984,109.921997070312
93013,13820,1.10709118843079,55.7525325615051,0.549927641099855,39.7756874095514,2.34442836468886,1.57742404937744,7.37996435165405,996,13496,0.947901606559753,0.882778584957123,0.0217076689004898,69.765998840332
93905,42436,1.10755014419556,3.80573098312753,0.497219342068055,91.5496276746159,4.02724102177397,0.120180979371071,23.5536594390869,9714,41242,2.02658128738403,1.27721750736237,0.0801206529140472,41.6069984436035
95242,20773,1.11202037334442,72.0791411928946,0.442882587974775,18.9524864006162,7.23053964280557,1.29495012760162,8.69287490844727,1769,20350,1.30939197540283,0.717277228832245,0.0529533550143242,65.6009979248047
92241,8174,1.11328601837158,62.943479324688,2.43454856863225,33.1416687056521,1.12551994127722,0.354783445596695,20.6981925964355,1672,8078,0.672865211963654,1.08881819248199,0.0978713035583496,37.2789993286133
95118,25036,1.11439526081085,55.9274644511903,2.46844543856846,24.0933056398786,14.6469084518294,2.86387610435486,8.06852912902832,1978,24515,0.702987670898438,1.29014217853546,0.0279597379267216,89.2649993896484
92119,19471,1.1144779920578,74.0845359765806,2.39330286066458,14.4984849263007,4.6376662729187,4.38601016998291,7.27025461196899,1390,19119,1.28909659385681,0.888500869274139,0.00513584306463599,67.6159973144531
95695,30597,1.11448836326599,54.1164166421545,0.967415106056149,40.0758244272314,2.76824525280256,2.07209849357605,12.0648717880249,3608,29905,1.29424452781677,2.24858641624451,0.0719024762511253,51.1580009460449
91915,19980,1.11611616611481,21.966966966967,5.26026026026026,50.2002002002002,21.5315315315315,1.04104101657867,4.49501991271973,871,19377,1.42642641067505,0.805805802345276,0.0200200192630291,94.6650009155273
94505,10209,1.11666178703308,79.9980409442649,2.801449701244,10.4809481829758,4.03565481437947,2.6839063167572,4.29788064956665,434,10098,1.12645709514618,2.6839063167572,0.0391811169683933,111.290000915527
92029,17060,1.11957800388336,73.4759671746776,1.43610785463072,16.3716295427902,7.05744431418523,1.658851146698,13.0023355484009,2171,16697,1.36576783657074,0.750293076038361,0.0175849944353104,71.6279983520508
94510,22213,1.12096524238586,67.8566605141134,4.48836267050826,13.2985188853374,9.94012515193806,4.41633272171021,5.19902896881104,1135,21831,1.85927164554596,1.92229771614075,0.0315130762755871,88.9300003051758
94550,37859,1.12258648872375,74.103911883568,1.32333130827544,12.9982302754959,9.15766396365461,2.41686248779297,4.28644847869873,1585,36977,1.76972448825836,2.20555210113525,0.0396206974983215,102.41300201416
95492,23204,1.1248060464859,66.5230132735735,0.314600930873987,27.0212032408205,3.57696948801931,2.56421303749084,4.32594680786133,980,22654,1.80572319030762,2.02982234954834,0.0517152175307274,80.3270034790039
93010,35519,1.12615787982941,60.2916748782342,2.97868746304795,26.7152791463724,7.81553534727892,2.19882321357727,6.38291597366333,2164,33903,0.982572734355927,1.57943630218506,0.0366001315414906,85.4789962768555
92391,1952,1.12704920768738,72.1823770491803,0.717213114754098,27.1004098360656,0,0.000000000000007105427357601,16.3254585266113,311,1905,0.973360657691956,1.02459013462067,0.1536885201931,41.0419998168945
95134,12857,1.12779033184052,27.541417126857,4.06004511161235,14.8790542117135,49.2572139690441,4.26226949691772,6.38855791091919,804,12585,0.89445436000824,1.34557056427002,0.0155557282269001,113.21199798584
95405,17729,1.12809526920319,80.8449433132156,1.21834282813469,11.1342997348976,4.81696655197699,1.98544752597809,7.12312650680542,1212,17015,1.94596421718597,2.08697605133057,0.016921428963542,71.1630020141602
93401,25160,1.12877583503723,76.8163751987281,2.69475357710652,11.8720190779014,5.85055643879173,2.76629567146301,23.6684703826904,5817,24577,1.36327505111694,0.739268660545349,0.0596184395253658,52.7299995422363
95003,20529,1.13010859489441,81.8110964976375,0.677090944517512,11.3644113205709,3.55594524818549,2.59145593643188,10.5779180526733,2147,20297,1.16907787322998,0.735544860363007,0.0292269475758076,83.5070037841797
95050,30588,1.13116252422333,44.9391918399372,3.22348633451027,27.5434811037008,22.0870929776383,2.20674777030945,12.8385391235352,3835,29871,0.572119772434235,1.45808815956116,0.0261540468782187,67.629997253418
92683,73996,1.13384509086609,26.787934482945,0.708146386291151,20.9051840640035,49.3405048921563,2.25823020935059,15.2647247314453,11077,72566,1.08384239673615,0.651386559009552,0.0364884585142136,52.4090003967285
95642,5556,1.13390934467316,85.6371490280778,0.611951043916487,9.39524838012959,1.06191504679626,3.29373645782471,10.7958869934082,567,5252,1.27789771556854,1.25989925861359,0.0539956800639629,44.8110008239746
93210,17836,1.13814759254456,36.9701726844584,9.13882036331016,48.1442027360395,2.52298721686477,3.22381711006165,23.4786186218262,2855,12160,2.53980708122253,0.930701971054077,0.0616730190813541,47.0880012512207
90703,41645,1.13819181919098,17.3057990154881,7.13170848841397,10.9520950894465,61.5632128706928,3.04718446731567,5.9940767288208,2449,40857,1.51038539409637,0.485052227973938,0.028814984485507,89.1129989624023
92618,15516,1.14075791835785,49.6519721577726,1.08919824697087,10.6212941479763,34.9961330239753,3.64140248298645,10.3661861419678,1523,14692,1.35344159603119,0.399587512016296,0.0193348787724972,92.8619995117188
94945,14695,1.14324605464935,70.4253147329024,2.30690711126233,20.1973460360667,6.35590336849268,0.714528739452362,5.30955171585083,771,14521,1.32017695903778,1.04797554016113,0.00680503575131297,83.0260009765625
96032,1830,1.14754092693329,77.7595628415301,2.13114754098361,8.19672131147541,0.437158469945355,11.4754095077515,12.8128728866577,215,1678,1.14754092693329,1.74863386154175,0.163934424519539,45.4930000305176
93614,8972,1.14801609516144,84.5407935800268,0.200624164065983,10.0200624164066,0.323227819884084,4.91529178619385,14.0206880569458,1247,8894,2.11769962310791,1.78332591056824,0.0780205056071281,46.5509986877441
91505,26197,1.14898657798767,58.7166469443066,1.91624995228461,24.1134481047448,12.7915410161469,2.46211409568787,8.58841228485107,2225,25907,1.67576444149017,0.389357566833496,0.0572584643959999,77.3779983520508
93432,867,1.15340256690979,91.4648212226067,0,3.34486735870819,0,5.19031143188477,6.11303329467773,53,867,0.807381749153137,0.692041516304016,0,60.7589988708496
90245,13783,1.15359497070312,69.3898280490459,1.35674381484437,16.6799680766161,7.85025030835087,4.72320985794067,4.81191825866699,646,13425,1.57440328598022,0.30472320318222,0.0798084586858749,84.3410034179688
91801,46432,1.15437626838684,12.1424879393522,1.72725706409373,31.6118194348725,53.7086492074431,0.809786379337311,14.4984445571899,6572,45329,1.61526536941528,0.415661603212357,0.0538421794772148,53.0270004272461
95553,1124,1.15658366680145,97.2419928825623,0,0,0,2.75800704956055,26.0435581207275,287,1102,2.75800704956055,1.60142350196838,0.0889679715037346,37.9930000305176
91754,28066,1.15798473358154,4.82790565096558,0.366992090073398,30.585049526117,62.4456637924891,1.7743889093399,14.0007982254028,3861,27577,1.66037201881409,0.395496338605881,0.0605715103447437,57.6300010681152
94538,50361,1.15962743759155,28.506185341832,4.59879668791327,20.1743412561307,41.9908262345863,4.72985029220581,6.24112319946289,3076,49286,1.70369935035706,2.13061690330505,0.0397132709622383,85.9449996948242
92155,775,1.1612902879715,53.4193548387097,14.8387096774194,15.8709677419355,8.64516129032258,7.22580623626709,,0,0,1.93548381328583,0.387096762657166,0,
93427,4477,1.16149210929871,59.3031047576502,2.21130221130221,30.5785123966942,3.28344873799419,4.62363195419312,11.1313457489014,489,4393,0.759437143802643,1.27317404747009,0.0223363861441612,66.6279983520508
95645,1463,1.16199588775635,47.4367737525632,0.956937799043062,45.8646616541353,0,5.74162673950195,18.8666210174561,273,1447,1.23034858703613,2.73410797119141,0.0683526992797852,44.9539985656738
95370,23461,1.16363322734833,87.4643024594007,1.72626912748817,6.80704147308299,1.11674694173309,2.88563990592957,13.2498235702515,3004,22672,0.839691400527954,3.17974519729614,0.080985464155674,48.5830001831055
91106,21135,1.16394603252411,41.7222616512893,7.64135320558316,24.9207475751124,22.1102436716347,3.60539388656616,12.8458700180054,2572,20022,1.51880764961243,0.458954334259033,0.0662408322095871,66.25
95333,2403,1.16521012783051,31.3358302122347,0.166458593424886,66.7082813150229,0.249687890137328,1.53974199295044,22.7680473327637,533,2341,1.53974199295044,0.749063670635223,0.124843940138817,40.273998260498
91776,32008,1.16533362865448,7.79492626843289,0.834166458385404,23.2723069232692,67.5518620344914,0.54673832654953,15.2420282363892,4761,31236,1.54961264133453,0.346788316965103,0.0468632839620113,47.3680000305176
93204,11312,1.16690242290497,13.3663366336634,6.95721357850071,75.7248939179632,1.93599717114569,2.01555871963501,33.6908683776855,2450,7272,3.27086281776428,0.627652049064636,0.044200848788023,28.7940006256104
94518,22100,1.16742086410522,58.4841628959276,3.80090497737557,21.3619909502262,13.6515837104072,2.70135736465454,11.8743314743042,2555,21517,0.850678741931915,3.07239818572998,0.0452488698065281,70.5459976196289
95321,3079,1.16921079158783,90.224098733355,0,6.78791815524521,1.46151347840208,1.52646958827972,18.0930690765381,556,3073,0.974342346191406,2.72815847396851,0,47.3209991455078
92372,4271,1.17068600654602,76.7970030437837,1.14727230156872,22.0557246546476,0,-0.0000000000000035527136788005,17.3652687072754,725,4175,1.63896048069,1.63896048069,0.0468274392187595,35.8959999084473
95912,3671,1.17134296894073,37.6464178697902,0,57.1778806864615,1.96131844184146,3.2143828868866,11.0614528656006,396,3580,1.4437483549118,1.36202669143677,0.0272405333817005,53.3330001831055
96067,6213,1.17495572566986,87.3008208594882,0,7.3877353935297,0.305810397553517,5.00563335418701,11.8807039260864,729,6136,2.14067268371582,1.07838404178619,0.112666994333267,44.6920013427734
94559,22213,1.17498767375946,61.14437491559,1.43609597983163,32.9986944582001,2.32296403007248,2.09787058830261,9.93970203399658,2110,21228,0.931886732578278,3.11979460716248,0.067528024315834,56.8950004577637
95638,1702,1.17508816719055,78.9659224441833,2.05640423031727,14.4535840188014,2.64394829612221,1.88014101982117,7.72889423370361,130,1682,1.46886014938354,0.940070509910583,0,88.1880035400391
93207,255,1.17647063732147,91.7647058823529,0,1.96078431372549,0,6.2745099067688,19.5219116210938,49,251,2.74509811401367,3.1372549533844,0,34.5
93066,2717,1.17776954174042,57.7475156422525,1.32499079867501,35.4435038645565,3.64372469635628,1.84026503562927,9.54326057434082,257,2693,1.17776954174042,2.20831799507141,0,85.3629989624023
93927,12129,1.17899250984192,9.60507873691154,0.76675735839723,84.5246928848215,4.86437463929425,0.239096373319626,18.6064262390137,2195,11797,2.20958042144775,1.16250312328339,0.0659576207399368,52.6419982910156
92003,3646,1.17937469482422,65.743280307186,4.52550740537575,20.4333516182117,6.66483817882611,2.63302254676819,8.5810432434082,306,3566,1.5359297990799,0.877674162387848,0.0548546388745308,69.8209991455078
95977,1611,1.17939174175262,79.4537554314091,1.73805090006207,14.649286157666,0.558659217877095,3.60024833679199,10.3731813430786,164,1581,2.29671001434326,1.42768466472626,0,50.8199996948242
94025,31894,1.18517589569092,64.6203047595159,4.37072803662131,17.0000627077193,11.0177462845676,2.99115824699402,6.69971990585327,2081,31061,0.824606537818909,1.7652223110199,0.0219477023929358,115.444000244141
95391,8408,1.18934345245361,25.9157944814462,21.1941008563273,17.3644148430067,24.7145575642245,10.8111324310303,6.80628252029419,559,8213,1.9029495716095,1.84348237514496,0.0118934344500303,99.7639999389648
95742,6531,1.19430410861969,43.178686265503,7.76297657326596,14.4541417853315,28.1886387995713,6.41555643081665,7.44135475158691,479,6437,1.37804317474365,1.48522436618805,0.0612463615834713,96.2779998779297
96113,1925,1.19480514526367,28.1558441558442,25.4025974025974,38.0779220779221,1.45454545454545,6.90909099578857,10.0799999237061,63,625,1.81818187236786,1.29870128631592,0.0519480481743813,45.8330001831055
92648,39231,1.19548320770264,72.8938849379317,0.856465550202646,15.5310851112641,8.3505391144758,2.36802530288696,8.66796588897705,3335,38475,1.4580305814743,0.550584971904755,0.043333075940609,82.5640029907227
90265,14971,1.19564485549927,81.8181818181818,1.63649722797408,7.60136263442656,6.40571772092713,2.53824067115784,10.4213962554932,1469,14096,1.71665215492249,0.360697358846664,0.0467570647597313,129.75
92844,20128,1.19733703136444,14.6512321144674,0.675675675675676,21.3930842607313,59.6631558028617,3.6168520450592,20.144905090332,3976,19737,1.28676474094391,0.635930061340332,0.0496820360422134,49.9360008239746
95536,2672,1.19760477542877,91.1302395209581,1.34730538922156,6.66167664670659,0.149700598802395,0.711077868938446,8.69233703613281,228,2623,2.28293418884277,1.42215573787689,0,45.1879997253418
93925,1332,1.20120120048523,26.7267267267267,0.225225225225225,70.7957957957958,0,2.25225234031677,5.94965696334839,78,1311,2.62762761116028,2.17717719078064,0.225225225090981,70.9089965820312
93023,17232,1.20125353336334,78.4702878365831,0.301764159702878,17.1889507892293,1.1780408542247,2.86095643043518,11.6855268478394,1962,16790,1.10259985923767,1.38115131855011,0.00580315664410591,62.132999420166
93252,3490,1.20343840122223,38.5959885386819,4.72779369627507,51.3180515759312,4.35530085959885,1.00286531448364,27.2929000854492,369,1352,1.11747848987579,0.802292287349701,0.0573065876960754,31.5499992370605
95304,14090,1.20652949810028,52.6472675656494,8.01277501774308,25.4790631653655,9.8722498225692,3.98864436149597,6.89689111709595,701,10164,1.71043288707733,0.908445715904236,0.0638750940561295,79.0289993286133
90803,27586,1.21075904369354,75.8681940114551,2.33451750888132,13.7714782860871,5.40129050967882,2.62451958656311,8.23326396942139,2242,27231,1.62763714790344,0.413253098726273,0.0435003265738487,72.6529998779297
96121,247,1.21457493305206,95.9514170040486,0,4.04858299595142,0,0.0000000000000035527136788005,6.88259124755859,17,247,2.42914986610413,1.61943316459656,0,72.1429977416992
93422,26061,1.2163770198822,82.6138674647941,1.53102336825141,12.2136525843214,2.17182763516365,1.46962893009186,9.89170837402344,2448,24748,1.50032615661621,0.809638917446136,0.0537201166152954,65.6569976806641
95327,8287,1.21877634525299,62.2299987932907,8.42283094002655,23.9531796790153,1.8100639555931,3.58392667770386,20.834981918335,1053,5054,0.651623010635376,3.30638360977173,0.144805118441582,43.0419998168945
95412,246,1.21951222419739,63.4146341463415,0.40650406504065,10.9756097560976,0,25.2032527923584,10.5691061019897,26,246,3.65853667259216,0.81300812959671,0,51.6669998168945
95937,982,1.22199594974518,42.1588594704684,5.39714867617108,42.2606924643584,10.183299389002,0.000000000000007105427357601,14.2708330154419,137,960,1.32382893562317,2.34215879440308,0.101833000779152,56.7050018310547
93562,1390,1.22302162647247,78.8489208633094,6.40287769784173,11.1510791366906,0.287769784172662,3.30935263633728,21.117561340332,291,1378,1.2949640750885,1.65467631816864,0,31.6450004577637
91504,21001,1.22375130653381,57.4401218989572,2.04275986857769,24.2988429122423,14.4183610304271,1.7999142408371,7.22135019302368,1472,20384,1.86657774448395,0.414265990257263,0.0380934253334999,73.1510009765625
95979,572,1.22377622127533,79.8951048951049,2.97202797202797,13.4615384615385,1.3986013986014,2.27272725105286,9.1796875,47,512,1.57342660427094,1.39860141277313,0,42.1669998168945
92374,31857,1.22422075271606,51.4674953699344,5.12289292777098,33.8136045453119,7.22918039991211,2.36682677268982,13.0022115707397,3822,29395,1.45964777469635,1.43139660358429,0.109865956008434,64.8960037231445
93021,28306,1.22588849067688,61.9056030523564,0.664170140606232,28.6335052639016,6.89959725853176,1.89712429046631,6.61410427093506,1812,27396,1.13756799697876,1.50498127937317,0.0176640991121531,97.0790023803711
91770,52253,1.22672379016876,4.85713738924081,0.459303772032228,31.3991541155532,62.023233115802,1.26117157936096,16.5956115722656,8447,50899,1.54823648929596,0.493751555681229,0.0574129708111286,47.3730010986328
95425,8638,1.22713589668274,67.7703172030563,0.219958323686038,25.1794396851123,4.02871034961797,2.80157446861267,8.45187282562256,713,8436,1.99120163917542,2.57003927230835,0.0578837692737579,57.3790016174316
95232,244,1.2295081615448,73.7704918032787,0,8.19672131147541,0,18.032787322998,16.3934421539307,40,244,1.2295081615448,0.819672107696533,0,55.4169998168945
96052,1381,1.23099207878113,82.5488776249095,3.33091962346126,9.63070238957277,0.362056480811006,4.12744379043579,24.1461486816406,304,1259,1.95510494709015,0.506879091262817,0.0724112987518311,33.4379997253418
95556,487,1.2320328950882,53.388090349076,4.51745379876797,4.72279260780287,0,37.3716621398926,17.8644771575928,87,487,1.84804928302765,1.2320328950882,0,49.8330001831055
92705,35993,1.23357319831848,55.6580446197872,1.6142027616481,33.3564859833857,7.79318200761259,1.57808458805084,7.56420564651489,2639,34888,1.13077545166016,0.802933931350708,0.0583446770906448,82.411003112793
95223,2837,1.23369753360748,90.7648924920691,0,6.34473034896017,1.23369756785337,1.65667963027954,7.80418586730957,220,2819,1.19844901561737,2.67888617515564,0.176242500543594,54.3600006103516
95443,243,1.23456788063049,100,0,0,0,0,23.8683128356934,58,243,0.823045253753662,1.64609050750732,0,31.8479995727539
96062,890,1.23595499992371,93.7078651685393,0,2.24719101123596,0,4.04494380950928,10.7305936813354,94,876,1.34831464290619,0.674157321453094,0.112359553575516,59.2709999084473
91750,28123,1.23742127418518,55.7266294492053,3.89361021228176,28.7771574867546,9.6255733741066,1.97702944278717,7.56409311294556,2024,26758,1.7032322883606,0.579596757888794,0.0604487434029579,79.1399993896484
95008,37819,1.23747324943542,62.8705148205928,2.24490335545625,15.1828446019197,16.3357042756287,3.36603283882141,7.67110681533813,2839,37009,0.674264252185822,1.56535077095032,0.0237975623458624,87.2040023803711
